game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked,startRinkSide
2018021154,10,home,False,OT,Mike Babcock,1.0,45.0,16.0,6.0,3.0,0.0,60.3,18.0,6.0,13.0,left
2018021155,7,away,False,REG,Phil Housley,4.0,27.0,16.0,4.0,4.0,1.0,41.3,20.0,3.0,11.0,left
2018021155,8,home,True,REG,Claude Julien,7.0,44.0,30.0,8.0,2.0,1.0,58.7,22.0,8.0,9.0,left
2018021156,6,away,True,REG,Bruce Cassidy,7.0,39.0,25.0,9.0,3.0,1.0,38.5,12.0,6.0,14.0,left
2018021156,13,home,False,REG,Bob Boughner,3.0,34.0,47.0,23.0,1.0,1.0,61.5,24.0,13.0,13.0,left
2018021157,30,away,False,REG,Bruce Boudreau,1.0,25.0,34.0,6.0,4.0,1.0,50.9,6.0,11.0,13.0,left
2018021157,12,home,True,REG,Rod Brind'Amour,5.0,33.0,26.0,12.0,2.0,0.0,49.1,17.0,21.0,17.0,left
2018021159,14,away,False,REG,Jon Cooper,3.0,42.0,20.0,4.0,3.0,0.0,50.8,3.0,6.0,14.0,right
2018021159,19,home,True,REG,Craig Berube,4.0,26.0,22.0,6.0,2.0,1.0,49.2,4.0,11.0,14.0,right
2018021160,5,away,True,REG,Mike Sullivan,3.0,30.0,20.0,6.0,1.0,1.0,50.0,10.0,5.0,15.0,left
2018021160,25,home,False,REG,Jim Montgomery,2.0,31.0,25.0,2.0,3.0,0.0,50.0,15.0,5.0,17.0,left
2018021161,20,away,True,REG,Bill Peters,3.0,31.0,15.0,8.0,4.0,0.0,36.2,5.0,6.0,10.0,left
2018021161,23,home,False,REG,Travis Green,1.0,28.0,24.0,12.0,2.0,1.0,63.8,13.0,10.0,13.0,left
2018021162,17,away,True,OT,Jeff Blashill,3.0,30.0,23.0,6.0,2.0,1.0,54.2,6.0,7.0,15.0,
2018021162,54,home,False,OT,Gerard Gallant,2.0,30.0,38.0,4.0,3.0,0.0,45.8,9.0,17.0,13.0,
2018021163,24,away,False,OT,Bob Murray,3.0,20.0,31.0,10.0,2.0,1.0,49.2,7.0,4.0,10.0,left
2018021163,26,home,True,OT,Willie Desjardins,3.0,30.0,34.0,8.0,3.0,1.0,50.8,9.0,7.0,13.0,left
2018021164,4,away,False,REG,Scott Gordon,1.0,36.0,16.0,4.0,4.0,1.0,63.3,3.0,6.0,8.0,left
2018021164,15,home,True,REG,Todd Reirden,3.0,30.0,22.0,8.0,2.0,0.0,36.7,14.0,11.0,18.0,left
2018021165,53,away,False,REG,Rick Tocchet,0.0,31.0,28.0,2.0,1.0,0.0,50.0,12.0,6.0,14.0,right
2018021165,2,home,True,REG,Barry Trotz,2.0,26.0,27.0,2.0,1.0,0.0,50.0,21.0,7.0,19.0,right
2018021166,8,away,False,OT,Claude Julien,1.0,29.0,29.0,6.0,1.0,0.0,47.8,8.0,10.0,19.0,left
2018021166,12,home,True,OT,Rod Brind'Amour,2.0,40.0,37.0,2.0,3.0,0.0,52.2,17.0,10.0,12.0,left
2018021167,21,away,False,OT,Jared Bednar,1.0,20.0,35.0,4.0,3.0,1.0,41.5,9.0,9.0,24.0,left
2018021167,16,home,True,OT,Jeremy Colliton,2.0,42.0,28.0,6.0,2.0,1.0,58.5,11.0,8.0,23.0,left
2018021168,29,away,True,REG,John Tortorella,5.0,33.0,9.0,8.0,2.0,0.0,55.6,2.0,5.0,13.0,left
2018021168,23,home,False,REG,Travis Green,0.0,21.0,29.0,4.0,4.0,0.0,44.4,8.0,8.0,12.0,left
2018021164,4,away,False,REG,Scott Gordon,1.0,36.0,16.0,4.0,4.0,1.0,63.3,3.0,6.0,8.0,left
2018021164,15,home,True,REG,Todd Reirden,3.0,30.0,22.0,8.0,2.0,0.0,36.7,14.0,11.0,18.0,left
2018021165,53,away,False,REG,Rick Tocchet,0.0,31.0,28.0,2.0,1.0,0.0,50.0,12.0,6.0,14.0,right
2018021165,2,home,True,REG,Barry Trotz,2.0,26.0,27.0,2.0,1.0,0.0,50.0,21.0,7.0,19.0,right
2018021166,8,away,False,OT,Claude Julien,1.0,29.0,29.0,6.0,1.0,0.0,47.8,8.0,10.0,19.0,left
2018021166,12,home,True,OT,Rod Brind'Amour,2.0,40.0,37.0,2.0,3.0,0.0,52.2,17.0,10.0,12.0,left
2018021167,21,away,False,OT,Jared Bednar,1.0,20.0,35.0,4.0,3.0,1.0,41.5,9.0,9.0,24.0,left
2018021167,16,home,True,OT,Jeremy Colliton,2.0,42.0,28.0,6.0,2.0,1.0,58.5,11.0,8.0,23.0,left
2018021168,29,away,True,REG,John Tortorella,5.0,33.0,9.0,8.0,2.0,0.0,55.6,2.0,5.0,13.0,left
2018021168,23,home,False,REG,Travis Green,0.0,21.0,29.0,4.0,4.0,0.0,44.4,8.0,8.0,12.0,left
2018021169,13,away,False,REG,Bob Boughner,5.0,36.0,21.0,8.0,3.0,1.0,44.6,10.0,6.0,17.0,left
2018021169,10,home,True,REG,Mike Babcock,7.0,37.0,25.0,8.0,3.0,1.0,55.4,16.0,15.0,15.0,left
2018021170,7,away,False,REG,Phil Housley,1.0,46.0,12.0,6.0,3.0,0.0,41.9,6.0,7.0,4.0,right
2018021170,1,home,True,REG,John Hynes,3.0,21.0,22.0,6.0,3.0,2.0,58.1,11.0,2.0,10.0,right
2018021171,5,away,True,REG,Mike Sullivan,5.0,36.0,24.0,6.0,3.0,1.0,52.9,11.0,5.0,12.0,left
2018021171,3,home,False,REG,David Quinn,2.0,35.0,26.0,6.0,3.0,1.0,47.1,14.0,7.0,10.0,left
2018021172,6,away,False,REG,Bruce Cassidy,4.0,17.0,22.0,12.0,3.0,1.0,46.4,5.0,5.0,10.0,right
2018021172,14,home,True,REG,Jon Cooper,5.0,28.0,33.0,6.0,6.0,0.0,53.6,4.0,8.0,11.0,right
2018021173,54,away,False,REG,Gerard Gallant,1.0,25.0,21.0,2.0,1.0,1.0,50.0,7.0,11.0,8.0,right
2018021173,19,home,True,REG,Craig Berube,3.0,22.0,19.0,2.0,1.0,0.0,50.0,2.0,19.0,18.0,right
2018021174,18,away,True,REG,Peter Laviolette,1.0,19.0,11.0,15.0,3.0,0.0,64.7,5.0,3.0,17.0,left
2018021174,30,home,False,REG,Bruce Boudreau,0.0,29.0,17.0,15.0,3.0,0.0,35.3,5.0,4.0,15.0,left
2018021175,25,away,True,REG,Jim Montgomery,5.0,37.0,20.0,4.0,4.0,2.0,46.9,16.0,6.0,9.0,left
2018021175,52,home,False,REG,Paul Maurice,2.0,23.0,30.0,8.0,2.0,1.0,53.1,17.0,4.0,20.0,left
2018021176,26,away,True,REG,Willie Desjardins,3.0,20.0,22.0,17.0,3.0,0.0,45.9,19.0,12.0,22.0,left
2018021176,20,home,False,REG,Bill Peters,0.0,42.0,11.0,15.0,4.0,0.0,54.1,33.0,21.0,11.0,left
2018021177,17,away,True,REG,Jeff Blashill,3.0,23.0,28.0,8.0,1.0,0.0,49.2,5.0,10.0,25.0,right
2018021177,28,home,False,REG,Peter DeBoer,2.0,41.0,35.0,2.0,4.0,1.0,50.8,7.0,18.0,11.0,right
2018021169,13,away,False,REG,Bob Boughner,5.0,36.0,21.0,8.0,3.0,1.0,44.6,10.0,6.0,17.0,left
2018021169,10,home,True,REG,Mike Babcock,7.0,37.0,25.0,8.0,3.0,1.0,55.4,16.0,15.0,15.0,left
2018021170,7,away,False,REG,Phil Housley,1.0,46.0,12.0,6.0,3.0,0.0,41.9,6.0,7.0,4.0,right
2018021170,1,home,True,REG,John Hynes,3.0,21.0,22.0,6.0,3.0,2.0,58.1,11.0,2.0,10.0,right
2018021171,5,away,True,REG,Mike Sullivan,5.0,36.0,24.0,6.0,3.0,1.0,52.9,11.0,5.0,12.0,left
2018021171,3,home,False,REG,David Quinn,2.0,35.0,26.0,6.0,3.0,1.0,47.1,14.0,7.0,10.0,left
2018021172,6,away,False,REG,Bruce Cassidy,4.0,17.0,22.0,12.0,3.0,1.0,46.4,5.0,5.0,10.0,right
2018021172,14,home,True,REG,Jon Cooper,5.0,28.0,33.0,6.0,6.0,0.0,53.6,4.0,8.0,11.0,right
2018021173,54,away,False,REG,Gerard Gallant,1.0,25.0,21.0,2.0,1.0,1.0,50.0,7.0,11.0,8.0,right
2018021173,19,home,True,REG,Craig Berube,3.0,22.0,19.0,2.0,1.0,0.0,50.0,2.0,19.0,18.0,right
2018021174,18,away,True,REG,Peter Laviolette,1.0,19.0,11.0,15.0,3.0,0.0,64.7,5.0,3.0,17.0,left
2018021174,30,home,False,REG,Bruce Boudreau,0.0,29.0,17.0,15.0,3.0,0.0,35.3,5.0,4.0,15.0,left
2018021175,25,away,True,REG,Jim Montgomery,5.0,37.0,20.0,4.0,4.0,2.0,46.9,16.0,6.0,9.0,left
2018021175,52,home,False,REG,Paul Maurice,2.0,23.0,30.0,8.0,2.0,1.0,53.1,17.0,4.0,20.0,left
2018021176,26,away,True,REG,Willie Desjardins,3.0,20.0,22.0,17.0,3.0,0.0,45.9,19.0,12.0,22.0,left
2018021176,20,home,False,REG,Bill Peters,0.0,42.0,11.0,15.0,4.0,0.0,54.1,33.0,21.0,11.0,left
2018021177,17,away,True,REG,Jeff Blashill,3.0,23.0,28.0,8.0,1.0,0.0,49.2,5.0,10.0,25.0,right
2018021177,28,home,False,REG,Peter DeBoer,2.0,41.0,35.0,2.0,4.0,1.0,50.8,7.0,18.0,11.0,right
2018021178,12,away,False,REG,Rod Brind'Amour,1.0,28.0,25.0,4.0,0.0,0.0,57.4,13.0,8.0,14.0,left
2018021178,15,home,True,REG,Todd Reirden,4.0,28.0,20.0,0.0,2.0,0.0,42.6,16.0,11.0,16.0,left
2018021179,2,away,False,REG,Barry Trotz,0.0,26.0,18.0,4.0,0.0,0.0,41.7,8.0,9.0,9.0,right
2018021179,29,home,True,REG,John Tortorella,4.0,33.0,25.0,2.0,1.0,1.0,58.3,7.0,14.0,14.0,right
2018021180,13,away,False,REG,Bob Boughner,1.0,34.0,24.0,14.0,3.0,1.0,51.4,19.0,10.0,23.0,left
2018021180,8,home,True,REG,Claude Julien,6.0,27.0,23.0,16.0,2.0,0.0,48.6,13.0,11.0,13.0,left
2018021181,7,away,False,REG,Phil Housley,0.0,35.0,27.0,8.0,2.0,0.0,48.2,9.0,3.0,10.0,right
2018021181,9,home,True,REG,Marc Crawford,4.0,31.0,20.0,4.0,4.0,1.0,51.8,14.0,6.0,14.0,right
2018021182,26,away,False,REG,Willie Desjardins,4.0,38.0,36.0,14.0,4.0,2.0,56.1,6.0,5.0,10.0,right
2018021182,22,home,True,REG,Ken Hitchcock,8.0,32.0,21.0,20.0,1.0,1.0,43.9,8.0,8.0,26.0,right
2018021183,24,away,True,REG,Bob Murray,5.0,24.0,18.0,2.0,2.0,1.0,43.9,4.0,2.0,12.0,left
2018021183,23,home,False,REG,Travis Green,4.0,32.0,36.0,4.0,1.0,0.0,56.1,8.0,9.0,11.0,left
2018021184,16,away,False,REG,Jeremy Colliton,0.0,31.0,22.0,4.0,1.0,0.0,43.1,11.0,3.0,18.0,right
2018021184,53,home,True,REG,Rick Tocchet,1.0,29.0,43.0,2.0,2.0,1.0,56.9,12.0,18.0,14.0,right
2018021178,12,away,False,REG,Rod Brind'Amour,1.0,28.0,25.0,4.0,0.0,0.0,57.4,13.0,8.0,14.0,left
2018021178,15,home,True,REG,Todd Reirden,4.0,28.0,20.0,0.0,2.0,0.0,42.6,16.0,11.0,16.0,left
2018021179,2,away,False,REG,Barry Trotz,0.0,26.0,18.0,4.0,0.0,0.0,41.7,8.0,9.0,9.0,right
2018021179,29,home,True,REG,John Tortorella,4.0,33.0,25.0,2.0,1.0,1.0,58.3,7.0,14.0,14.0,right
2018021180,13,away,False,REG,Bob Boughner,1.0,34.0,24.0,14.0,3.0,1.0,51.4,19.0,10.0,23.0,left
2018021180,8,home,True,REG,Claude Julien,6.0,27.0,23.0,16.0,2.0,0.0,48.6,13.0,11.0,13.0,left
2018021181,7,away,False,REG,Phil Housley,0.0,35.0,27.0,8.0,2.0,0.0,48.2,9.0,3.0,10.0,right
2018021181,9,home,True,REG,Marc Crawford,4.0,31.0,20.0,4.0,4.0,1.0,51.8,14.0,6.0,14.0,right
2018021182,26,away,False,REG,Willie Desjardins,4.0,38.0,36.0,14.0,4.0,2.0,56.1,6.0,5.0,10.0,right
2018021182,22,home,True,REG,Ken Hitchcock,8.0,32.0,21.0,20.0,1.0,1.0,43.9,8.0,8.0,26.0,right
2018021183,24,away,True,REG,Bob Murray,5.0,24.0,18.0,2.0,2.0,1.0,43.9,4.0,2.0,12.0,left
2018021183,23,home,False,REG,Travis Green,4.0,32.0,36.0,4.0,1.0,0.0,56.1,8.0,9.0,11.0,left
2018021184,16,away,False,REG,Jeremy Colliton,0.0,31.0,22.0,4.0,1.0,0.0,43.1,11.0,3.0,18.0,right
2018021184,53,home,True,REG,Rick Tocchet,1.0,29.0,43.0,2.0,2.0,1.0,56.9,12.0,18.0,14.0,right
2018021185,10,away,False,OT,Mike Babcock,4.0,42.0,20.0,2.0,2.0,0.0,52.5,8.0,4.0,9.0,left
2018021185,4,home,True,OT,Scott Gordon,4.0,44.0,20.0,4.0,1.0,0.0,47.5,14.0,7.0,17.0,left
2018021186,3,away,False,REG,David Quinn,3.0,23.0,24.0,16.0,4.0,2.0,51.7,12.0,6.0,9.0,right
2018021186,6,home,True,REG,Bruce Cassidy,6.0,32.0,27.0,12.0,6.0,4.0,48.3,10.0,7.0,9.0,right
2018021187,25,away,True,REG,Jim Montgomery,2.0,23.0,16.0,4.0,2.0,2.0,48.4,12.0,6.0,27.0,left
2018021187,20,home,False,REG,Bill Peters,1.0,36.0,19.0,4.0,2.0,0.0,51.6,16.0,9.0,13.0,left
2018021188,54,away,False,REG,Gerard Gallant,3.0,37.0,36.0,8.0,3.0,0.0,48.6,3.0,10.0,5.0,left
2018021188,21,home,True,REG,Jared Bednar,4.0,30.0,21.0,10.0,2.0,1.0,51.4,8.0,9.0,18.0,left
2018021185,10,away,False,OT,Mike Babcock,4.0,42.0,20.0,2.0,2.0,0.0,52.5,8.0,4.0,9.0,left
2018021185,4,home,True,OT,Scott Gordon,4.0,44.0,20.0,4.0,1.0,0.0,47.5,14.0,7.0,17.0,left
2018021186,3,away,False,REG,David Quinn,3.0,23.0,24.0,16.0,4.0,2.0,51.7,12.0,6.0,9.0,right
2018021186,6,home,True,REG,Bruce Cassidy,6.0,32.0,27.0,12.0,6.0,4.0,48.3,10.0,7.0,9.0,right
2018021187,25,away,True,REG,Jim Montgomery,2.0,23.0,16.0,4.0,2.0,2.0,48.4,12.0,6.0,27.0,left
2018021187,20,home,False,REG,Bill Peters,1.0,36.0,19.0,4.0,2.0,0.0,51.6,16.0,9.0,13.0,left
2018021188,54,away,False,REG,Gerard Gallant,3.0,37.0,36.0,8.0,3.0,0.0,48.6,3.0,10.0,5.0,left
2018021188,21,home,True,REG,Jared Bednar,4.0,30.0,21.0,10.0,2.0,1.0,51.4,8.0,9.0,18.0,left
2018021189,17,away,True,OT,Jeff Blashill,5.0,34.0,17.0,6.0,3.0,1.0,62.9,2.0,5.0,12.0,right
2018021189,7,home,False,OT,Phil Housley,4.0,39.0,17.0,6.0,3.0,1.0,37.1,9.0,3.0,11.0,right
2018021190,15,away,True,REG,Todd Reirden,3.0,20.0,19.0,2.0,1.0,0.0,39.1,9.0,13.0,13.0,left
2018021190,12,home,False,REG,Rod Brind'Amour,2.0,26.0,25.0,2.0,1.0,0.0,60.9,10.0,12.0,10.0,left
2018021191,8,away,False,REG,Claude Julien,2.0,28.0,25.0,4.0,2.0,0.0,50.0,8.0,5.0,11.0,right
2018021191,29,home,True,REG,John Tortorella,6.0,30.0,34.0,4.0,2.0,0.0,50.0,5.0,12.0,13.0,right
2018021192,13,away,True,REG,Bob Boughner,5.0,34.0,24.0,8.0,2.0,0.0,52.7,10.0,3.0,14.0,right
2018021192,9,home,False,REG,Marc Crawford,2.0,30.0,19.0,6.0,3.0,0.0,47.3,13.0,6.0,11.0,right
2018021193,2,away,True,REG,Barry Trotz,5.0,44.0,17.0,8.0,4.0,1.0,31.7,9.0,6.0,18.0,left
2018021193,52,home,False,REG,Paul Maurice,4.0,37.0,28.0,8.0,4.0,1.0,68.3,12.0,6.0,10.0,left
2018021194,25,away,True,OT,Jim Montgomery,2.0,22.0,21.0,4.0,2.0,1.0,51.9,12.0,6.0,11.0,right
2018021194,22,home,False,OT,Ken Hitchcock,2.0,42.0,33.0,6.0,1.0,0.0,48.1,17.0,10.0,18.0,right
2018021195,26,away,False,OT,Willie Desjardins,2.0,39.0,20.0,4.0,4.0,0.0,50.8,5.0,3.0,21.0,left
2018021195,23,home,True,OT,Travis Green,2.0,38.0,20.0,10.0,1.0,1.0,49.2,5.0,10.0,19.0,left
2018021196,16,away,True,REG,Jeremy Colliton,5.0,27.0,22.0,10.0,2.0,1.0,52.7,13.0,8.0,20.0,right
2018021196,28,home,False,REG,Peter DeBoer,4.0,30.0,30.0,4.0,5.0,2.0,47.3,11.0,9.0,9.0,right
2018021189,17,away,True,OT,Jeff Blashill,5.0,34.0,17.0,6.0,3.0,1.0,62.9,2.0,5.0,12.0,right
2018021189,7,home,False,OT,Phil Housley,4.0,39.0,17.0,6.0,3.0,1.0,37.1,9.0,3.0,11.0,right
2018021190,15,away,True,REG,Todd Reirden,3.0,20.0,19.0,2.0,1.0,0.0,39.1,9.0,13.0,13.0,left
2018021190,12,home,False,REG,Rod Brind'Amour,2.0,26.0,25.0,2.0,1.0,0.0,60.9,10.0,12.0,10.0,left
2018021191,8,away,False,REG,Claude Julien,2.0,28.0,25.0,4.0,2.0,0.0,50.0,8.0,5.0,11.0,right
2018021191,29,home,True,REG,John Tortorella,6.0,30.0,34.0,4.0,2.0,0.0,50.0,5.0,12.0,13.0,right
2018021192,13,away,True,REG,Bob Boughner,5.0,34.0,24.0,8.0,2.0,0.0,52.7,10.0,3.0,14.0,right
2018021192,9,home,False,REG,Marc Crawford,2.0,30.0,19.0,6.0,3.0,0.0,47.3,13.0,6.0,11.0,right
2018021193,2,away,True,REG,Barry Trotz,5.0,44.0,17.0,8.0,4.0,1.0,31.7,9.0,6.0,18.0,left
2018021193,52,home,False,REG,Paul Maurice,4.0,37.0,28.0,8.0,4.0,1.0,68.3,12.0,6.0,10.0,left
2018021194,25,away,True,OT,Jim Montgomery,2.0,22.0,21.0,4.0,2.0,1.0,51.9,12.0,6.0,11.0,right
2018021194,22,home,False,OT,Ken Hitchcock,2.0,42.0,33.0,6.0,1.0,0.0,48.1,17.0,10.0,18.0,right
2018021195,26,away,False,OT,Willie Desjardins,2.0,39.0,20.0,4.0,4.0,0.0,50.8,5.0,3.0,21.0,left
2018021195,23,home,True,OT,Travis Green,2.0,38.0,20.0,10.0,1.0,1.0,49.2,5.0,10.0,19.0,left
2018021196,16,away,True,REG,Jeremy Colliton,5.0,27.0,22.0,10.0,2.0,1.0,52.7,13.0,8.0,20.0,right
2018021196,28,home,False,REG,Peter DeBoer,4.0,30.0,30.0,4.0,5.0,2.0,47.3,11.0,9.0,9.0,right
2018021197,19,away,False,REG,Craig Berube,2.0,46.0,19.0,4.0,1.0,0.0,45.5,10.0,14.0,10.0,left
2018021197,3,home,True,REG,David Quinn,4.0,25.0,25.0,2.0,2.0,0.0,54.5,23.0,7.0,13.0,left
2018021198,18,away,True,REG,Peter Laviolette,3.0,26.0,36.0,8.0,2.0,1.0,46.4,4.0,4.0,10.0,right
2018021198,5,home,False,REG,Mike Sullivan,1.0,43.0,40.0,4.0,4.0,0.0,53.6,13.0,7.0,10.0,right
2018021199,1,away,False,REG,John Hynes,0.0,28.0,44.0,2.0,1.0,0.0,47.1,13.0,5.0,13.0,left
2018021199,17,home,True,REG,Jeff Blashill,4.0,33.0,24.0,2.0,1.0,0.0,52.9,9.0,5.0,9.0,left
2018021200,53,away,False,OT,Rick Tocchet,2.0,44.0,26.0,8.0,3.0,0.0,58.0,6.0,8.0,11.0,left
2018021200,21,home,True,OT,Jared Bednar,2.0,27.0,26.0,6.0,4.0,2.0,42.0,4.0,16.0,21.0,left
2018021201,24,away,False,REG,Bob Murray,1.0,22.0,18.0,6.0,1.0,0.0,44.2,28.0,28.0,18.0,left
2018021201,20,home,True,REG,Bill Peters,6.0,37.0,14.0,2.0,3.0,1.0,55.8,33.0,28.0,12.0,left
2018021202,30,away,True,REG,Bruce Boudreau,3.0,32.0,30.0,4.0,4.0,2.0,51.9,3.0,10.0,23.0,
2018021202,54,home,False,REG,Gerard Gallant,2.0,37.0,28.0,8.0,2.0,0.0,48.1,7.0,18.0,13.0,
2018021197,19,away,False,REG,Craig Berube,2.0,46.0,19.0,4.0,1.0,0.0,45.5,10.0,14.0,10.0,left
2018021197,3,home,True,REG,David Quinn,4.0,25.0,25.0,2.0,2.0,0.0,54.5,23.0,7.0,13.0,left
2018021198,18,away,True,REG,Peter Laviolette,3.0,26.0,36.0,8.0,2.0,1.0,46.4,4.0,4.0,10.0,right
2018021198,5,home,False,REG,Mike Sullivan,1.0,43.0,40.0,4.0,4.0,0.0,53.6,13.0,7.0,10.0,right
2018021199,1,away,False,REG,John Hynes,0.0,28.0,44.0,2.0,1.0,0.0,47.1,13.0,5.0,13.0,left
2018021199,17,home,True,REG,Jeff Blashill,4.0,33.0,24.0,2.0,1.0,0.0,52.9,9.0,5.0,9.0,left
2018021200,53,away,False,OT,Rick Tocchet,2.0,44.0,26.0,8.0,3.0,0.0,58.0,6.0,8.0,11.0,left
2018021200,21,home,True,OT,Jared Bednar,2.0,27.0,26.0,6.0,4.0,2.0,42.0,4.0,16.0,21.0,left
2018021201,24,away,False,REG,Bob Murray,1.0,22.0,18.0,6.0,1.0,0.0,44.2,28.0,28.0,18.0,left
2018021201,20,home,True,REG,Bill Peters,6.0,37.0,14.0,2.0,3.0,1.0,55.8,33.0,28.0,12.0,left
2018021202,30,away,True,REG,Bruce Boudreau,3.0,32.0,30.0,4.0,4.0,2.0,51.9,3.0,10.0,23.0,
2018021202,54,home,False,REG,Gerard Gallant,2.0,37.0,28.0,8.0,2.0,0.0,48.1,7.0,18.0,13.0,
2018021204,13,away,True,REG,Bob Boughner,4.0,23.0,21.0,4.0,1.0,0.0,54.2,5.0,10.0,20.0,right
2018021204,6,home,False,REG,Bruce Cassidy,1.0,31.0,21.0,2.0,2.0,0.0,45.8,11.0,6.0,8.0,right
2018021203,4,away,False,REG,Scott Gordon,2.0,32.0,19.0,14.0,3.0,1.0,37.9,10.0,8.0,14.0,left
2018021203,12,home,True,REG,Rod Brind'Amour,5.0,32.0,24.0,6.0,2.0,2.0,62.1,10.0,20.0,14.0,left
2018021209,8,away,True,REG,Claude Julien,3.0,44.0,24.0,0.0,3.0,1.0,57.1,15.0,1.0,9.0,left
2018021209,52,home,False,REG,Paul Maurice,1.0,24.0,33.0,6.0,0.0,0.0,42.9,9.0,2.0,8.0,left
2018021205,10,away,False,REG,Mike Babcock,2.0,44.0,29.0,16.0,3.0,1.0,62.3,11.0,5.0,13.0,right
2018021205,9,home,True,REG,Marc Crawford,4.0,22.0,26.0,16.0,3.0,1.0,37.7,22.0,6.0,23.0,right
2018021206,15,away,True,REG,Todd Reirden,6.0,35.0,18.0,16.0,5.0,2.0,54.1,6.0,8.0,13.0,right
2018021206,14,home,False,REG,Jon Cooper,3.0,28.0,22.0,20.0,3.0,1.0,45.9,10.0,6.0,10.0,right
2018021207,19,away,True,OT,Craig Berube,3.0,27.0,13.0,6.0,1.0,0.0,52.2,6.0,6.0,16.0,right
2018021207,1,home,False,OT,John Hynes,2.0,27.0,20.0,2.0,3.0,1.0,47.8,11.0,10.0,24.0,right
2018021208,7,away,False,REG,Phil Housley,1.0,32.0,26.0,2.0,2.0,1.0,55.8,16.0,3.0,16.0,right
2018021208,2,home,True,REG,Barry Trotz,5.0,38.0,25.0,4.0,1.0,0.0,44.2,28.0,2.0,16.0,right
2018021210,29,away,True,REG,John Tortorella,5.0,32.0,13.0,4.0,5.0,0.0,34.4,7.0,7.0,10.0,right
2018021210,18,home,False,REG,Peter Laviolette,2.0,25.0,10.0,10.0,2.0,0.0,65.6,10.0,7.0,11.0,right
2018021211,54,away,False,OT,Gerard Gallant,3.0,26.0,40.0,27.0,2.0,0.0,52.5,10.0,7.0,13.0,right
2018021211,28,home,True,OT,Peter DeBoer,4.0,34.0,40.0,15.0,3.0,1.0,47.5,8.0,8.0,9.0,right
2018021213,25,away,False,OT,Jim Montgomery,2.0,40.0,16.0,8.0,3.0,0.0,61.3,2.0,5.0,9.0,left
2018021213,23,home,True,OT,Travis Green,2.0,31.0,27.0,6.0,4.0,0.0,38.7,7.0,6.0,17.0,left
2018021212,24,away,True,REG,Bob Murray,5.0,38.0,26.0,4.0,1.0,0.0,41.8,5.0,6.0,16.0,right
2018021212,22,home,False,REG,Ken Hitchcock,1.0,31.0,33.0,4.0,1.0,0.0,58.2,16.0,8.0,11.0,right
2018021214,16,away,False,OT,Jeremy Colliton,2.0,35.0,12.0,6.0,3.0,0.0,45.8,4.0,2.0,10.0,left
2018021214,26,home,True,OT,Willie Desjardins,3.0,29.0,21.0,6.0,3.0,1.0,54.2,14.0,6.0,12.0,left
2018021204,13,away,True,REG,Bob Boughner,4.0,23.0,21.0,4.0,1.0,0.0,54.2,5.0,10.0,20.0,right
2018021204,6,home,False,REG,Bruce Cassidy,1.0,31.0,21.0,2.0,2.0,0.0,45.8,11.0,6.0,8.0,right
2018021203,4,away,False,REG,Scott Gordon,2.0,32.0,19.0,14.0,3.0,1.0,37.9,10.0,8.0,14.0,left
2018021203,12,home,True,REG,Rod Brind'Amour,5.0,32.0,24.0,6.0,2.0,2.0,62.1,10.0,20.0,14.0,left
2018021209,8,away,True,REG,Claude Julien,3.0,44.0,24.0,0.0,3.0,1.0,57.1,15.0,1.0,9.0,left
2018021209,52,home,False,REG,Paul Maurice,1.0,24.0,33.0,6.0,0.0,0.0,42.9,9.0,2.0,8.0,left
2018021205,10,away,False,REG,Mike Babcock,2.0,44.0,29.0,16.0,3.0,1.0,62.3,11.0,5.0,13.0,right
2018021205,9,home,True,REG,Marc Crawford,4.0,22.0,26.0,16.0,3.0,1.0,37.7,22.0,6.0,23.0,right
2018021206,15,away,True,REG,Todd Reirden,6.0,35.0,18.0,16.0,5.0,2.0,54.1,6.0,8.0,13.0,right
2018021206,14,home,False,REG,Jon Cooper,3.0,28.0,22.0,20.0,3.0,1.0,45.9,10.0,6.0,10.0,right
2018021207,19,away,True,OT,Craig Berube,3.0,27.0,13.0,6.0,1.0,0.0,52.2,6.0,6.0,16.0,right
2018021207,1,home,False,OT,John Hynes,2.0,27.0,20.0,2.0,3.0,1.0,47.8,11.0,10.0,24.0,right
2018021208,7,away,False,REG,Phil Housley,1.0,32.0,26.0,2.0,2.0,1.0,55.8,16.0,3.0,16.0,right
2018021208,2,home,True,REG,Barry Trotz,5.0,38.0,25.0,4.0,1.0,0.0,44.2,28.0,2.0,16.0,right
2018021210,29,away,True,REG,John Tortorella,5.0,32.0,13.0,4.0,5.0,0.0,34.4,7.0,7.0,10.0,right
2018021210,18,home,False,REG,Peter Laviolette,2.0,25.0,10.0,10.0,2.0,0.0,65.6,10.0,7.0,11.0,right
2018021211,54,away,False,OT,Gerard Gallant,3.0,26.0,40.0,27.0,2.0,0.0,52.5,10.0,7.0,13.0,right
2018021211,28,home,True,OT,Peter DeBoer,4.0,34.0,40.0,15.0,3.0,1.0,47.5,8.0,8.0,9.0,right
2018021213,25,away,False,OT,Jim Montgomery,2.0,40.0,16.0,8.0,3.0,0.0,61.3,2.0,5.0,9.0,left
