game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,year
2018020161,20182019,R,2018-10-28 21:00:00+00:00,2,12,2,1,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York,-5,EST,2018
2018020162,20182019,R,2018-10-28 22:00:00+00:00,22,16,2,1,away win OT,right,United Center,/api/v1/venues/5092,America/Chicago,-5,CDT,2018
2018020163,20182019,R,2018-10-29 00:00:00+00:00,9,54,3,4,home win OT,,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles,-7,PDT,2018
2018020164,20182019,R,2018-10-29 00:00:00+00:00,28,24,4,3,away win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020159,20182019,R,2018-10-28 19:30:00+00:00,3,26,3,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020160,20182019,R,2018-10-28 21:00:00+00:00,25,17,2,4,home win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-4,EDT,2018
2018020161,20182019,R,2018-10-28 21:00:00+00:00,2,12,2,1,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York,-5,EST,2018
2018020162,20182019,R,2018-10-28 22:00:00+00:00,22,16,2,1,away win OT,right,United Center,/api/v1/venues/5092,America/Chicago,-5,CDT,2018
2018020163,20182019,R,2018-10-29 00:00:00+00:00,9,54,3,4,home win OT,,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles,-7,PDT,2018
2018020164,20182019,R,2018-10-29 00:00:00+00:00,28,24,4,3,away win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020165,20182019,R,2018-10-29 23:00:00+00:00,20,10,3,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2018020166,20182019,R,2018-10-30 02:00:00+00:00,30,23,2,5,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020165,20182019,R,2018-10-29 23:00:00+00:00,20,10,3,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2018020166,20182019,R,2018-10-30 02:00:00+00:00,30,23,2,5,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020167,20182019,R,2018-10-30 23:00:00+00:00,20,7,2,1,away win OT,left,KeyBank Center,/api/v1/venues/5039,America/New_York,-5,EST,2018
2018020168,20182019,R,2018-10-30 23:00:00+00:00,2,5,6,3,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-4,EDT,2018
2018020169,20182019,R,2018-10-30 23:00:00+00:00,6,12,3,2,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York,-5,EST,2018
2018020170,20182019,R,2018-10-30 23:00:00+00:00,17,29,5,3,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York,-4,EDT,2018
2018020171,20182019,R,2018-10-30 23:30:00+00:00,25,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2018020172,20182019,R,2018-10-30 23:30:00+00:00,1,14,3,8,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-4,EDT,2018
2018020173,20182019,R,2018-10-31 00:00:00+00:00,54,18,1,4,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago,-5,CDT,2018
2018020174,20182019,R,2018-10-31 01:00:00+00:00,30,22,4,3,away win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton,-6,MDT,2018
2018020175,20182019,R,2018-10-31 02:00:00+00:00,9,53,1,5,home win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020176,20182019,R,2018-10-31 02:00:00+00:00,4,24,3,2,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-7,PDT,2018
2018020177,20182019,R,2018-10-31 02:30:00+00:00,3,28,4,3,away win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020167,20182019,R,2018-10-30 23:00:00+00:00,20,7,2,1,away win OT,left,KeyBank Center,/api/v1/venues/5039,America/New_York,-5,EST,2018
2018020168,20182019,R,2018-10-30 23:00:00+00:00,2,5,6,3,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-4,EDT,2018
2018020169,20182019,R,2018-10-30 23:00:00+00:00,6,12,3,2,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York,-5,EST,2018
2018020170,20182019,R,2018-10-30 23:00:00+00:00,17,29,5,3,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York,-4,EDT,2018
2018020171,20182019,R,2018-10-30 23:30:00+00:00,25,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2018020172,20182019,R,2018-10-30 23:30:00+00:00,1,14,3,8,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-4,EDT,2018
2018020173,20182019,R,2018-10-31 00:00:00+00:00,54,18,1,4,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago,-5,CDT,2018
2018020174,20182019,R,2018-10-31 01:00:00+00:00,30,22,4,3,away win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton,-6,MDT,2018
2018020175,20182019,R,2018-10-31 02:00:00+00:00,9,53,1,5,home win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020176,20182019,R,2018-10-31 02:00:00+00:00,4,24,3,2,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-7,PDT,2018
2018020177,20182019,R,2018-10-31 02:30:00+00:00,3,28,4,3,away win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020178,20182019,R,2018-11-01 02:00:00+00:00,16,23,2,4,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020178,20182019,R,2018-11-01 02:00:00+00:00,16,23,2,4,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020180,20182019,R,2018-11-01 18:00:00+00:00,52,13,4,2,away win REG,right,Hartwall Arena,/api/v1/venues/5160,America/New_York,-5,EST,2018
2018020179,20182019,R,2018-11-01 23:00:00+00:00,25,10,2,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020181,20182019,R,2018-11-01 23:00:00+00:00,5,2,2,3,home win OT,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020182,20182019,R,2018-11-01 23:30:00+00:00,15,8,4,6,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020183,20182019,R,2018-11-01 23:30:00+00:00,7,9,2,4,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020184,20182019,R,2018-11-01 23:30:00+00:00,1,17,3,4,home win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020185,20182019,R,2018-11-01 23:30:00+00:00,18,14,4,1,away win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020186,20182019,R,2018-11-02 00:00:00+00:00,54,19,3,5,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020187,20182019,R,2018-11-02 01:00:00+00:00,21,20,5,6,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver,-7,MST,2018
2018020188,20182019,R,2018-11-02 01:00:00+00:00,16,22,0,4,home win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton,-7,MST,2018
2018020189,20182019,R,2018-11-02 02:00:00+00:00,3,24,3,2,away win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020190,20182019,R,2018-11-02 02:30:00+00:00,4,26,5,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020191,20182019,R,2018-11-02 02:30:00+00:00,29,28,4,1,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020180,20182019,R,2018-11-01 18:00:00+00:00,52,13,4,2,away win REG,right,Hartwall Arena,/api/v1/venues/5160,America/New_York,-5,EST,2018
2018020179,20182019,R,2018-11-01 23:00:00+00:00,25,10,2,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020181,20182019,R,2018-11-01 23:00:00+00:00,5,2,2,3,home win OT,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020182,20182019,R,2018-11-01 23:30:00+00:00,15,8,4,6,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020183,20182019,R,2018-11-01 23:30:00+00:00,7,9,2,4,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020184,20182019,R,2018-11-01 23:30:00+00:00,1,17,3,4,home win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020185,20182019,R,2018-11-01 23:30:00+00:00,18,14,4,1,away win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020186,20182019,R,2018-11-02 00:00:00+00:00,54,19,3,5,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020187,20182019,R,2018-11-02 01:00:00+00:00,21,20,5,6,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver,-7,MST,2018
2018020188,20182019,R,2018-11-02 01:00:00+00:00,16,22,0,4,home win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton,-7,MST,2018
2018020189,20182019,R,2018-11-02 02:00:00+00:00,3,24,3,2,away win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020190,20182019,R,2018-11-02 02:30:00+00:00,4,26,5,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020191,20182019,R,2018-11-02 02:30:00+00:00,29,28,4,1,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020192,20182019,R,2018-11-02 18:00:00+00:00,13,52,4,2,away win REG,right,Hartwall Arena,/api/v1/venues/5160,America/Winnipeg,-6,CST,2018
2018020193,20182019,R,2018-11-03 02:00:00+00:00,21,23,6,7,home win OT,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020194,20182019,R,2018-11-03 02:00:00+00:00,12,53,3,4,home win OT,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020192,20182019,R,2018-11-02 18:00:00+00:00,13,52,4,2,away win REG,right,Hartwall Arena,/api/v1/venues/5160,America/Winnipeg,-6,CST,2018
2018020193,20182019,R,2018-11-03 02:00:00+00:00,21,23,6,7,home win OT,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver,-8,PST,2018
2018020194,20182019,R,2018-11-03 02:00:00+00:00,12,53,3,4,home win OT,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020195,20182019,R,2018-11-03 18:00:00+00:00,9,7,2,9,home win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York,-5,EST,2018
2018020196,20182019,R,2018-11-03 23:00:00+00:00,14,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020197,20182019,R,2018-11-03 23:00:00+00:00,22,17,4,3,away win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020198,20182019,R,2018-11-03 23:00:00+00:00,1,2,0,3,home win REG,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020199,20182019,R,2018-11-03 23:00:00+00:00,10,5,5,0,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-5,EST,2018
2018020200,20182019,R,2018-11-03 23:00:00+00:00,25,15,4,3,away win OT,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020201,20182019,R,2018-11-04 00:00:00+00:00,30,19,5,1,away win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020202,20182019,R,2018-11-04 00:00:00+00:00,6,18,0,1,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago,-6,CST,2018
2018020204,20182019,R,2018-11-04 02:00:00+00:00,12,54,0,3,home win REG,,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles,-8,PST,2018
2018020203,20182019,R,2018-11-04 02:00:00+00:00,16,20,3,5,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver,-7,MST,2018
2018020205,20182019,R,2018-11-04 02:30:00+00:00,29,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020206,20182019,R,2018-11-04 02:30:00+00:00,4,28,3,4,home win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020195,20182019,R,2018-11-03 18:00:00+00:00,9,7,2,9,home win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York,-5,EST,2018
2018020196,20182019,R,2018-11-03 23:00:00+00:00,14,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020197,20182019,R,2018-11-03 23:00:00+00:00,22,17,4,3,away win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020198,20182019,R,2018-11-03 23:00:00+00:00,1,2,0,3,home win REG,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020199,20182019,R,2018-11-03 23:00:00+00:00,10,5,5,0,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-5,EST,2018
2018020200,20182019,R,2018-11-03 23:00:00+00:00,25,15,4,3,away win OT,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020201,20182019,R,2018-11-04 00:00:00+00:00,30,19,5,1,away win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020202,20182019,R,2018-11-04 00:00:00+00:00,6,18,0,1,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago,-6,CST,2018
2018020204,20182019,R,2018-11-04 02:00:00+00:00,12,54,0,3,home win REG,,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles,-8,PST,2018
2018020203,20182019,R,2018-11-04 02:00:00+00:00,16,20,3,5,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver,-7,MST,2018
2018020205,20182019,R,2018-11-04 02:30:00+00:00,29,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020206,20182019,R,2018-11-04 02:30:00+00:00,4,28,3,4,home win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020207,20182019,R,2018-11-05 00:00:00+00:00,14,9,4,3,away win OT,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020208,20182019,R,2018-11-05 00:00:00+00:00,7,3,1,3,home win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York,-5,EST,2018
2018020209,20182019,R,2018-11-05 02:00:00+00:00,29,24,2,3,home win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020207,20182019,R,2018-11-05 00:00:00+00:00,14,9,4,3,away win OT,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020208,20182019,R,2018-11-05 00:00:00+00:00,7,3,1,3,home win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York,-5,EST,2018
2018020209,20182019,R,2018-11-05 02:00:00+00:00,29,24,2,3,home win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020210,20182019,R,2018-11-06 00:00:00+00:00,25,6,1,2,home win OT,left,TD Garden,/api/v1/venues/5085,America/New_York,-5,EST,2018
2018020211,20182019,R,2018-11-06 00:00:00+00:00,8,2,4,3,away win OT,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020212,20182019,R,2018-11-06 00:00:00+00:00,1,5,5,1,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-5,EST,2018
2018020213,20182019,R,2018-11-06 00:00:00+00:00,22,15,2,4,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020214,20182019,R,2018-11-06 02:00:00+00:00,4,53,5,2,away win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020210,20182019,R,2018-11-06 00:00:00+00:00,25,6,1,2,home win OT,left,TD Garden,/api/v1/venues/5085,America/New_York,-5,EST,2018
2018020211,20182019,R,2018-11-06 00:00:00+00:00,8,2,4,3,away win OT,left,Barclays Center,/api/v1/venues/5026,America/New_York,-5,EST,2018
2018020212,20182019,R,2018-11-06 00:00:00+00:00,1,5,5,1,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-5,EST,2018
2018020213,20182019,R,2018-11-06 00:00:00+00:00,22,15,2,4,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020214,20182019,R,2018-11-06 02:00:00+00:00,4,53,5,2,away win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix,-7,MST,2018
2018020215,20182019,R,2018-11-07 00:00:00+00:00,54,10,1,3,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020216,20182019,R,2018-11-07 00:00:00+00:00,8,3,3,5,home win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York,-5,EST,2018
2018020217,20182019,R,2018-11-07 00:00:00+00:00,25,29,1,4,home win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York,-5,EST,2018
2018020218,20182019,R,2018-11-07 00:30:00+00:00,1,9,3,7,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020219,20182019,R,2018-11-07 00:30:00+00:00,23,17,2,3,home win OT,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020220,20182019,R,2018-11-07 00:30:00+00:00,22,14,2,5,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020221,20182019,R,2018-11-07 01:00:00+00:00,12,19,1,4,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020222,20182019,R,2018-11-07 03:30:00+00:00,24,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020223,20182019,R,2018-11-07 03:30:00+00:00,30,28,3,4,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020215,20182019,R,2018-11-07 00:00:00+00:00,54,10,1,3,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020216,20182019,R,2018-11-07 00:00:00+00:00,8,3,3,5,home win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York,-5,EST,2018
2018020217,20182019,R,2018-11-07 00:00:00+00:00,25,29,1,4,home win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York,-5,EST,2018
2018020218,20182019,R,2018-11-07 00:30:00+00:00,1,9,3,7,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020219,20182019,R,2018-11-07 00:30:00+00:00,23,17,2,3,home win OT,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020220,20182019,R,2018-11-07 00:30:00+00:00,22,14,2,5,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020221,20182019,R,2018-11-07 01:00:00+00:00,12,19,1,4,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020222,20182019,R,2018-11-07 03:30:00+00:00,24,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020223,20182019,R,2018-11-07 03:30:00+00:00,30,28,3,4,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-8,PST,2018
2018020224,20182019,R,2018-11-08 00:30:00+00:00,5,15,1,2,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020225,20182019,R,2018-11-08 03:00:00+00:00,18,21,4,1,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-7,MST,2018
2018020226,20182019,R,2018-11-08 03:30:00+00:00,20,24,2,3,home win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020224,20182019,R,2018-11-08 00:30:00+00:00,5,15,1,2,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020225,20182019,R,2018-11-08 03:00:00+00:00,18,21,4,1,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-7,MST,2018
2018020226,20182019,R,2018-11-08 03:30:00+00:00,20,24,2,3,home win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020227,20182019,R,2018-11-09 00:00:00+00:00,23,6,8,5,away win REG,left,TD Garden,/api/v1/venues/5085,America/New_York,-5,EST,2018
2018020228,20182019,R,2018-11-09 00:00:00+00:00,22,13,1,4,home win REG,right,BB&T Center,/api/v1/venues/5027,America/New_York,-5,EST,2018
2018020229,20182019,R,2018-11-09 00:00:00+00:00,53,4,4,5,home win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST,2018
2018020230,20182019,R,2018-11-09 00:30:00+00:00,7,8,6,5,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020231,20182019,R,2018-11-09 00:30:00+00:00,54,9,5,3,away win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020232,20182019,R,2018-11-09 00:30:00+00:00,2,14,2,4,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020233,20182019,R,2018-11-09 01:30:00+00:00,12,16,4,3,away win REG,right,United Center,/api/v1/venues/5092,America/Chicago,-6,CST,2018
2018020234,20182019,R,2018-11-09 01:30:00+00:00,28,25,3,4,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago,-6,CST,2018
2018020235,20182019,R,2018-11-09 03:30:00+00:00,30,26,3,1,away win REG,right,STAPLES Center,/api/v1/venues/5081,America/Los_Angeles,-8,PST,2018
2018020227,20182019,R,2018-11-09 00:00:00+00:00,23,6,8,5,away win REG,left,TD Garden,/api/v1/venues/5085,America/New_York,-5,EST,2018
2018020228,20182019,R,2018-11-09 00:00:00+00:00,22,13,1,4,home win REG,right,BB&T Center,/api/v1/venues/5027,America/New_York,-5,EST,2018
2018020229,20182019,R,2018-11-09 00:00:00+00:00,53,4,4,5,home win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST,2018
2018020230,20182019,R,2018-11-09 00:30:00+00:00,7,8,6,5,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020231,20182019,R,2018-11-09 00:30:00+00:00,54,9,5,3,away win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York,-5,EST,2018
2018020232,20182019,R,2018-11-09 00:30:00+00:00,2,14,2,4,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020233,20182019,R,2018-11-09 01:30:00+00:00,12,16,4,3,away win REG,right,United Center,/api/v1/venues/5092,America/Chicago,-6,CST,2018
2018020234,20182019,R,2018-11-09 01:30:00+00:00,28,25,3,4,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago,-6,CST,2018
2018020235,20182019,R,2018-11-09 03:30:00+00:00,30,26,3,1,away win REG,right,STAPLES Center,/api/v1/venues/5081,America/Los_Angeles,-8,PST,2018
2018020236,20182019,R,2018-11-10 00:00:00+00:00,1,10,1,6,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020237,20182019,R,2018-11-10 00:00:00+00:00,29,15,2,1,away win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020238,20182019,R,2018-11-10 00:30:00+00:00,3,17,2,3,home win OT,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020239,20182019,R,2018-11-10 01:00:00+00:00,28,19,0,4,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020240,20182019,R,2018-11-10 01:00:00+00:00,21,52,2,5,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg,-6,CST,2018
2018020241,20182019,R,2018-11-10 03:00:00+00:00,30,24,5,1,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020236,20182019,R,2018-11-10 00:00:00+00:00,1,10,1,6,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto,-5,EST,2018
2018020237,20182019,R,2018-11-10 00:00:00+00:00,29,15,2,1,away win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York,-5,EST,2018
2018020238,20182019,R,2018-11-10 00:30:00+00:00,3,17,2,3,home win OT,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit,-5,EST,2018
2018020239,20182019,R,2018-11-10 01:00:00+00:00,28,19,0,4,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago,-6,CST,2018
2018020240,20182019,R,2018-11-10 01:00:00+00:00,21,52,2,5,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg,-6,CST,2018
2018020241,20182019,R,2018-11-10 03:00:00+00:00,30,24,5,1,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles,-8,PST,2018
2018020242,20182019,R,2018-11-10 18:00:00+00:00,23,7,3,4,home win OT,left,KeyBank Center,/api/v1/venues/5039,America/New_York,-5,EST,2018
2018020243,20182019,R,2018-11-10 18:00:00+00:00,16,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST,2018
2018020244,20182019,R,2018-11-10 19:00:00+00:00,18,25,5,4,away win OT,right,American Airlines Center,/api/v1/venues/5019,America/Chicago,-6,CST,2018
2018020245,20182019,R,2018-11-11 00:00:00+00:00,10,6,1,5,home win REG,left,TD Garden,/api/v1/venues/5085,America/New_York,-5,EST,2018
2018020246,20182019,R,2018-11-11 00:00:00+00:00,54,8,4,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-5,EST,2018
2018020247,20182019,R,2018-11-11 00:00:00+00:00,9,14,6,4,away win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York,-5,EST,2018
2018020248,20182019,R,2018-11-11 00:00:00+00:00,2,13,2,4,home win REG,right,BB&T Center,/api/v1/venues/5027,America/New_York,-5,EST,2018
2018020249,20182019,R,2018-11-11 00:00:00+00:00,53,5,0,4,home win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York,-5,EST,2018
2018020250,20182019,R,2018-11-11 00:00:00+00:00,17,12,4,3,away win OT,right,PNC Arena,/api/v1/venues/5066,America/New_York,-5,EST,2018
2018020251,20182019,R,2018-11-11 00:00:00+00:00,3,29,5,4,away win OT,left,Nationwide Arena,/api/v1/venues/5059,America/New_York,-5,EST,2018
